Inntekt/Utgift	Kategori L1	Kategori L2	Kategori L3	Kategori L4	Enhet	Kapitel	Postnr	Linje	Beløp
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Direktoratet for mineralforvaltning med Bergmesteren for Svalbard	3906	86	Overtredelsesgebyr og tvangsmulkt	1,000,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Tiltak for sysselsetting av sjøfolk	3909	1	Tilbakeføring av tilskudd	3,000,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Sjøfartsdirektoratet	3910	1	Gebyrer for skip og flyttbare innretninger i NOR	260,707,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Sjøfartsdirektoratet	3910	2	Maritime personellsertifikater	22,903,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Sjøfartsdirektoratet	3910	3	Diverse inntekter	542,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Sjøfartsdirektoratet	3910	4	Gebyrer for skip i NIS	72,037,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Sjøfartsdirektoratet	3910	86	Overtredelsesgebyr og tvangsmulkt	4,800,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Konkurransetilsynet	3911	3	Refusjoner og andre inntekter	217,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Konkurransetilsynet	3911	86	Lovbruddsgebyr	100,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Klagenemndssekretariatet	3912	1	Klagegebyr	715,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Klagenemndssekretariatet	3912	2	Refusjoner og andre inntekter	217,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Klagenemndssekretariatet	3912	87	Overtredelsesgebyr	100,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Kystverket	3916	2	Andre inntekter	11,529,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Fiskeridirektoratet	3917	1	Diverse inntekter	1,301,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Fiskeridirektoratet	3917	5	Saksbehandlingsgebyr	41,571,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Fiskeridirektoratet	3917	86	Forvaltningssanksjoner	4,000,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Havforskningsinstituttet	3923	1	Oppdragsinntekter	481,816,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Havforskningsinstituttet	3923	2	Oppdragsinntekter forskningsfartøy	211,226,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Patentstyret	3935	1	Inntekter av informasjonstjenester	5,228,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Patentstyret	3935	2	Inntekter knyttet til NPI	5,386,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Patentstyret	3935	3	Gebyrer immaterielle rettigheter	148,045,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Klagenemnda for industrielle rettigheter	3936	1	Gebyrer	559,000
Inntekt	Fastland	Inntekter under departementene	Nærings- og fiskeridepartementet	-	Forvaltning av statlig eierskap	3950	50	Tilbakeføring av tapsavsetning for lån til Norwegian Air Shuttle ASA	1,214,000,000
Inntekt	Fastland	Inntekter under departementene	Landbruks- og matdepartementet	-	Landbruks- og matdepartementet	4100	1	Refusjoner m.m.	146,000
Inntekt	Fastland	Inntekter under departementene	Landbruks- og matdepartementet	-	Mattilsynet	4115	1	Gebyr m.m.	225,795,000
Inntekt	Fastland	Inntekter under departementene	Landbruks- og matdepartementet	-	Mattilsynet	4115	2	Driftsinntekter og refusjoner m.m.	6,651,000
Inntekt	Fastland	Inntekter under departementene	Landbruks- og matdepartementet	-	Mattilsynet	4115	85	Gebyr og tvangsmulkt, m.m.	7,000,000
Inntekt	Fastland	Inntekter under departementene	Landbruks- og matdepartementet	-	Norsk institutt for bioøkonomi	4136	30	Husleie	21,437,000
Inntekt	Fastland	Inntekter under departementene	Landbruks- og matdepartementet	-	Høstbare viltressurser - jegerprøve, tilskudd til organisasjoner m.m.	4141	1	Jegerprøve, gebyr m.m.	4,680,000
Inntekt	Fastland	Inntekter under departementene	Landbruks- og matdepartementet	-	Landbruksdirektoratet	4142	1	Driftsinntekter, refusjoner m.m.	52,381,000
Inntekt	Fastland	Inntekter under departementene	Landbruks- og matdepartementet	-	Til gjennomføring av jordbruksavtalen m.m.	4150	85	Markedsordningen for korn	50,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Samferdselsdepartementet	4300	1	Refusjon fra Utenriksdepartementet	850,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Luftfartstilsynet	4313	1	Gebyrinntekter	154,700,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Statens vegvesen	4320	1	Salgsinntekter m.m.	166,700,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Statens vegvesen	4320	2	Diverse gebyrer	475,900,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Statens vegvesen	4320	3	Refusjoner fra forsikringsselskaper	136,300,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Statens vegvesen	4320	4	Billettinntekter fra riksveiferjedriften	735,000,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Særskilte transporttiltak	4330	1	Gebyrer	22,100,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Jernbanedirektoratet	4352	1	Diverse inntekter	6,100,000
Inntekt	Fastland	Inntekter under departementene	Samferdselsdepartementet	-	Statens jernbanetilsyn	4354	1	Gebyrer for tilsyn med tau- og kabelbaner og fornøyelsesinnretninger	15,600,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Klima- og miljødepartementet	4400	3	Refusjon fra Utenriksdepartementet	37,405,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Miljødirektoratet	4420	1	Oppdrag og andre diverse inntekter	6,976,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Miljødirektoratet	4420	4	Gebyrer, forurensningsområdet hos Miljødirektoratet	89,045,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Miljødirektoratet	4420	6	Gebyrer, forurensningsområdet hos statsforvalterembetene	53,590,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Miljødirektoratet	4420	7	Gebyrer, kvotesystemet	47,625,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Miljødirektoratet	4420	9	Internasjonale oppdrag	41,048,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Radioaktiv forurensning i det ytre miljø	4423	1	Gebyrer, radioaktiv forurensning	1,170,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Riksantikvaren	4429	2	Refusjoner og diverse inntekter	763,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Riksantikvaren	4429	9	Internasjonale oppdrag	4,360,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Norsk Polarinstitutt	4471	1	Salgs- og utleieinntekter	7,605,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Norsk Polarinstitutt	4471	3	Inntekter fra diverse tjenesteyting	75,737,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Norsk Polarinstitutt	4471	21	Inntekter, Antarktis	16,658,000
Inntekt	Fastland	Inntekter under departementene	Klima- og miljødepartementet	-	Salg av klimakvoter	4481	1	Salgsinntekter	3,135,116,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Departementenes sikkerhets- og serviceorganisasjon	4510	2	Diverse inntekter	45,376,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Departementenes sikkerhets- og serviceorganisasjon	4510	3	Brukerbetaling	43,037,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Departementenes digitaliseringsorganisasjon	4515	1	Diverse inntekter	600,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Departementenes digitaliseringsorganisasjon	4515	2	Brukerbetalinger	33,200,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Statsforvalterne	4520	1	Inntekter ved oppdrag	92,431,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Eiendommer utenfor husleieordningen	4533	2	Diverse inntekter	5,570,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Digitaliseringsdirektoratet	4540	3	Diverse inntekter	2,372,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Digitaliseringsdirektoratet	4540	5	Bruk av nasjonale fellesløsninger	200,600,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Digitaliseringsdirektoratet	4540	7	Tjenesteeierfinansiert drift av Altinn	150,000,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Internasjonalt samarbeid	4542	1	Refusjon fra Utenriksdepartementet	3,335,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Nasjonal kommunikasjonsmyndighet	4543	1	Diverse gebyrer	334,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Nasjonal kommunikasjonsmyndighet	4543	70	Inntekter fra gjennomførte frekvensauksjoner	887,100,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Boliglånsordningen i Statens pensjonskasse	4565	1	Gebyrinntekter, lån	46,000,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Yrkesskadeforsikring	4566	1	Premieinntekter	89,000,000
Inntekt	Fastland	Inntekter under departementene	Digitaliserings- og forvaltningsdepartementet	-	Gruppelivsforsikring	4567	1	Premieinntekter	146,000,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Finansdepartementet	4600	2	Diverse refusjoner	50,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Finanstilsynet	4602	3	Saksbehandlingsgebyr	18,700,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Finanstilsynet	4602	86	Vinningsavståelse og overtredelsesgebyr mv.	500,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Direktoratet for forvaltning og økonomistyring	4605	1	Økonomitjenester og andre driftsinntekter	282,112,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Direktoratet for forvaltning og økonomistyring	4605	2	Opplæringskontoret OK stat	20,080,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Tolletaten	4610	1	Særskilt vederlag for tolltjenester	6,950,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Tolletaten	4610	2	Andre inntekter	2,492,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Tolletaten	4610	4	Diverse refusjoner	1,193,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Tolletaten	4610	5	Refusjon fra Avinor AS	31,430,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Tolletaten	4610	85	Tvangsmulkt og overtredelsesgebyr	12,500,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	1	Refunderte utleggs- og tinglysingsgebyr	23,500,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	3	Andre inntekter	7,044,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	5	Gebyr for utleggsforretninger	64,000,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	7	Gebyr for bindende forhåndsuttalelser	5,000,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	11	Gebyr på kredittdeklarasjoner	3,360,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	85	Inngått på tapsførte lån mv.	300,000,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	86	Bøter, inndragninger mv.	2,000,000,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	87	Trafikantsanksjoner	70,000,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	88	Forsinkelsesgebyr, Regnskapsregisteret	300,000,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Skatteetaten	4618	89	Overtredelsesgebyr og tvangsmulkt	5,000,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Statistisk sentralbyrå	4620	2	Oppdragsinntekter	247,103,000
Inntekt	Fastland	Inntekter under departementene	Finansdepartementet	-	Statistisk sentralbyrå	4620	85	Tvangsmulkt	10,000,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Forsvarsdepartementet	4700	1	Driftsinntekter	13,245,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Forsvarsbygg og nybygg og nyanlegg	4710	1	Driftsinntekter	6,246,013,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Forsvarsbygg og nybygg og nyanlegg	4710	47	Salg av eiendom	97,690,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Forsvaret	4720	1	Driftsinntekter	1,042,384,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Forsvarshistorisk museum	4730	1	Driftsinntekter	12,500,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Statens graderte plattformtjenester	4740	1	Driftsinntekter	212,776,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Forsvarsmateriell og større anskaffelser og vedlikehold	4760	1	Driftsinntekter	36,324,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Forsvarsmateriell og større anskaffelser og vedlikehold	4760	45	Større utstyrsanskaffelser og vedlikehold, inntekter	1,592,839,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Forsvarsmateriell og større anskaffelser og vedlikehold	4760	48	Fellesfinansierte investeringer, inntekter	650,000,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Redningshelikoptertjenesten	4791	1	Driftsinntekter	482,425,000
Inntekt	Fastland	Inntekter under departementene	Forsvarsdepartementet	-	Militære bøter	4799	86	Militære bøter	500,000
Inntekt	Fastland	Inntekter under departementene	Energidepartementet	-	Energidepartementet	4800	70	Garantiprovisjon, Gassco	2,200,000
Inntekt	Fastland	Inntekter under departementene	Energidepartementet	-	Sokkeldirektoratet	4810	1	Gebyrinntekter	31,900,000
Inntekt	Fastland	Inntekter under departementene	Energidepartementet	-	Sokkeldirektoratet	4810	2	Oppdrags- og samarbeidsinntekter	47,500,000
Inntekt	Fastland	Inntekter under departementene	Energidepartementet	-	Norges vassdrags- og energidirektorat	4820	1	Gebyrinntekter	10,000,000
Inntekt	Fastland	Inntekter under departementene	Energidepartementet	-	Norges vassdrags- og energidirektorat	4820	2	Oppdrags- og samarbeidsinntekter	60,000,000
Inntekt	Fastland	Inntekter under departementene	Energidepartementet	-	Norges vassdrags- og energidirektorat	4820	40	Flom- og skredforebygging	20,000,000
Inntekt	Fastland	Inntekter under departementene	Energidepartementet	-	Havindustritilsynet	4860	1	Gebyrinntekter	89,000,000
Inntekt	Fastland	Inntekter under departementene	Energidepartementet	-	Havindustritilsynet	4860	2	Oppdrags- og samarbeidsinntekter	4,000,000
Inntekt	Sokkelen	Petroleumsinntekter	Inntekter fra statlig petroleumsvirksomhet	-	Statens direkte økonomiske engasjement i petroleumsvirksomheten	5440		5 Renter av statens kapital	219,000,000,000
Inntekt	Sokkelen	Petroleumsinntekter	Inntekter fra statlig petroleumsvirksomhet	-	Statens direkte økonomiske engasjement i petroleumsvirksomheten	5440	30	Avskrivninger	32,100,000,000
Inntekt	Sokkelen	Petroleumsinntekter	Inntekter fra statlig petroleumsvirksomhet	-	Statens direkte økonomiske engasjement i petroleumsvirksomheten	5440	80	Renter av statens kapital	5,000,000,000
Inntekt	Fastland	Renter og utbytte mv.	Renter	Renter av kontantbeholdning og andre fordringer	Statens direkte økonomiske engasjement i petroleumsvirksomheten	5440	80	Renter på investeringslån	1,545,000,000
Inntekt	Fastland	Renter og utbytte mv.	Overføring fra Statens pensjonsfond Norge	Overføring fra Statens pensjonsfond Norge	Overføring fra Statens pensjonsfond Norge	5600	85	Overføring fra Statens pensjonsfond Norge	11,700,000,000
